id,ticker,title,sentiment_label,sentiment_score,sentiment_value,analyzed_at
782,UNKNOWN,"He fled Iran for the American dream, became a millionaire, and could have retired—instead, he built the health tech that saved his father from cancer",neutral,0.9232388138771057,0.0,2026-06-25 12:53:12
783,UNKNOWN,Widow's Bay Season 1 Review,neutral,0.90255206823349,0.0,2026-06-25 12:53:12
784,GOOGL,Google to bring built-in parental controls to all android 17 phones amid regulatory pressure,neutral,0.6891053318977356,0.0,2026-06-25 12:53:12
785,AAPL,First Rush update,neutral,0.9185982346534729,0.0,2026-06-25 12:53:12
774,UNKNOWN,Lagaan To Laapataa Ladies: Aamir's 10 Best Productions,neutral,0.5625194311141968,0.0,2026-06-25 12:53:12
775,UNKNOWN,Culture Gabfest - One Last Strut Edition,neutral,0.915387749671936,0.0,2026-06-25 12:53:12
773,UNKNOWN,(Video) Reported Liverpool transfer target sends out a statement with instant World Cup impact,neutral,0.933830201625824,0.0,2026-06-25 12:53:12
772,AAPL,disposable-email-detector added to PyPI,neutral,0.9457626342773438,0.0,2026-06-25 12:53:12
771,AAPL,disposable-email-detector 0.1.0,neutral,0.9184363484382629,0.0,2026-06-25 12:53:12
770,AAPL,Apple Watch Ultra 4 Leaks: The Rugged Smartwatch Is Getting a Full Makeover,positive,0.6609331369400024,0.6609331369400024,2026-06-25 12:53:12
769,AAPL,Telegram stops working for existing users in India but operational on VPN,neutral,0.85898756980896,0.0,2026-06-25 12:53:12
768,AAPL,Telegram stops working for existing users in India but remains accessible via VPN,neutral,0.8641572594642639,0.0,2026-06-25 12:53:12
767,AAPL,Apple Store、Belkin製Qi2 25W対応3-in-1ワイヤレス充電器「Belkin UltraCharge Pro 3-in-1 Magnetic Charging Dock」のブルーを販売開始（Apple限定）,neutral,0.8851897716522217,0.0,2026-06-25 12:53:12
766,AAPL,"Apple Store、BelkinのUSB-Cケーブル内蔵20,000mAhバッテリー「Belkin UltraCharge Pro 20K Power Bank with Integrated Cable」を販売開始",neutral,0.636376678943634,0.0,2026-06-25 12:53:12
765,UNKNOWN,Slow Burn - Decoder Ring | Tina Turner and the Dance That Conquered Australia,neutral,0.9055169224739075,0.0,2026-06-25 12:53:12
764,AAPL,Nvidia Vera CPU strains LPDDR supply as AI servers tap phone memory,negative,0.9621170163154602,-0.9621170163154602,2026-06-25 12:53:12
763,MSFT,GitHubで立て続けに数十件の大規模障害が発生したことを受けMicrosoftはライバルのAWSに協力を求めることに、AI主導の成長でインフラにとてつもない負荷がかかっているため,neutral,0.8039090037345886,0.0,2026-06-25 12:53:12
742,UNKNOWN,Singapore’s electronics exports surge 94.8% on record AI demand,positive,0.92423415184021,0.92423415184021,2026-06-25 12:53:11
747,MSFT,azure-mgmt-programenrollment 1.0.0b1,neutral,0.9271603226661682,0.0,2026-06-25 12:53:11
746,MSFT,azure-mgmt-programenrollment added to PyPI,neutral,0.9323582649230957,0.0,2026-06-25 12:53:11
745,UNKNOWN,HCLTech bets big on sovereign AI with strategic investment in Sarvam AI,positive,0.8335456848144531,0.8335456848144531,2026-06-25 12:53:11
744,GOOGL,yta-audio-narration-microsoft 0.1.1,neutral,0.948074221611023,0.0,2026-06-25 12:53:11
743,UNKNOWN,The US government can shut off access to AI at will. What does this mean for Australia?,neutral,0.6339032649993896,0.0,2026-06-25 12:53:11
739,TSLA,Why BYD's New Flagship Sedan Should Have Porsche Sweating,neutral,0.9206134080886841,0.0,2026-06-25 12:53:11
741,UNKNOWN,Ireland’s Big Tech presidency dilemma: Shaping the rules for companies it hosts,neutral,0.917026698589325,0.0,2026-06-25 12:53:11
740,NVDA,Nvidia CEO Jensen Huang Just Announced Fantastic News to Microsoft Stock Investors,neutral,0.9044361114501953,0.0,2026-06-25 12:53:11
738,NVDA,"China AI chip hopeful Enflame nears IPO with fast revenue growth, heavy losses, and Tencent risk",positive,0.8985247015953064,0.8985247015953064,2026-06-25 12:53:11
737,NVDA,US AI startup Tensordyne claims 3nm Napier chip outperforms NVIDIA Blackwell by 13x in tokens per second,positive,0.9283102750778198,0.9283102750778198,2026-06-25 12:53:11
749,UNKNOWN,2026 Top Trends in Academic Libraries: A Review of the Trends and Issues | Planning and Review Committee | College & Research Libraries News,neutral,0.9260075688362122,0.0,2026-06-25 12:53:11
748,MSFT,Peter Thiel's private society attendance list leaked via hard-coded HTML,neutral,0.7456451654434204,0.0,2026-06-25 12:53:11
750,MSFT,Microsoft launches Snapdragon X2 powered Surface Pro and Surface Laptop,neutral,0.7813220620155334,0.0,2026-06-25 12:53:11
760,AMZN,"Activision Blizzard, Inc. Notice of June 30, 2026 Application Deadline for Class Action Lawsuit - Contact Lewis Kahn, Esq. at Kahn Swick & Foti, LLC, Before Application Deadline",neutral,0.8987882137298584,0.0,2026-06-25 12:53:11
752,MSFT,Microsoft AntiSSRF open-source library helps block server-side request forgery,neutral,0.920577347278595,0.0,2026-06-25 12:53:11
753,MSFT,PoC in the clouds: Google Cloud’s Model Garden at Platform 37,neutral,0.9179783463478088,0.0,2026-06-25 12:53:11
754,UNKNOWN,A nightmare on Park St: 'THIRTY layoffs' at Woman's Day publisher Are Media... Staff reveal editors in tears on magland's darkest day: INSIDE MAIL,negative,0.8869079947471619,-0.8869079947471619,2026-06-25 12:53:11
755,UNKNOWN,Building Internal AI Knowledge Hubs for Development Teams,neutral,0.8355951309204102,0.0,2026-06-25 12:53:11
756,META,Mark Zuckerberg proposes AI hackathon at Meta amid employee pushback,neutral,0.7631585001945496,0.0,2026-06-25 12:53:11
757,ANTHROPIC,Risky Business #842 -- Anthropic needs an adult in the C suite,neutral,0.9287395477294922,0.0,2026-06-25 12:53:11
758,MSFT,$2.75 trillion mcap SpaceX rockets past Amazon with 66% stock surge in 3 days,positive,0.9195298552513123,0.9195298552513123,2026-06-25 12:53:11
759,MSFT,agentforge-guard-presidio 0.3.1,neutral,0.9338971376419067,0.0,2026-06-25 12:53:11
762,MSFT,"Xbox: A Mess, Moving Back To Exclusivity Deals, & The Layoffs Microsoft Promised Wouldn’t Happen",negative,0.8904337286949158,-0.8904337286949158,2026-06-25 12:53:11
751,MSFT,"Microsoft launches new Snapdragon X2-powered Surface laptops, teases RTX Spark model",neutral,0.6629158854484558,0.0,2026-06-25 12:53:11
761,SONY,How Often Does Sony Launch New PlayStation Consoles?,neutral,0.9223570823669434,0.0,2026-06-25 12:53:11
720,AMD,"Cathie Wood Dumps Millions Worth Of Tesla, Palantir, Roku, AMD And More Even As TSLA Stock Pops On SpaceX Merger Buzz",negative,0.5660317540168762,-0.5660317540168762,2026-06-25 12:53:10
723,GOOGL,"After resurrecting an iconic PC brand, Commodore is getting into flip phones",neutral,0.8086639642715454,0.0,2026-06-25 12:53:10
722,GM,Physics - Learn and Teach,neutral,0.9135843515396118,0.0,2026-06-25 12:53:10
721,UNKNOWN,"Sarvam is deeply interested in solving for agentic AI, enterprise business scaling rapidly: Founders Pratyush Kumar, Vivek Raghavan",neutral,0.5384401679039001,0.0,2026-06-25 12:53:10
725,UNKNOWN,"ET Alpha Wealth Summit | FIIs haven't abandoned India, they've just reshuffled: Samir Arora",neutral,0.8747910857200623,0.0,2026-06-25 12:53:10
719,TSLA,Tesla Cybercab Specs Are Public — But Questions Remain,neutral,0.9265558123588562,0.0,2026-06-25 12:53:10
718,UBER,Why Robotaxis Will Struggle To Compete,neutral,0.9069495797157288,0.0,2026-06-25 12:53:10
717,TSLA,The Tech Lords are the Sharpest Knives in the Drawer,negative,0.5765795707702637,-0.5765795707702637,2026-06-25 12:53:10
716,QCOM,Qualcomm in talks to buy Tenstorrent: Report,neutral,0.9270543456077576,0.0,2026-06-25 12:53:10
715,AAPL,"New OTT releases this week (June 15 - June 21): What's new on Netflix, ZEE5, Prime Video, JioHotstar, Apple TV+ and more",neutral,0.9374610781669617,0.0,2026-06-25 12:53:10
724,AAPL,What are digital twins? Marketers weigh the opportunities and risks,neutral,0.9442881941795349,0.0,2026-06-25 12:53:10
728,MSFT,Microsoft is gearing up to let you spread the cost of Xbox purchases — partnering with Klarna and PayPal - Windows Central,neutral,0.6821736693382263,0.0,2026-06-25 12:53:10
726,UNKNOWN,Bose’s $299 Speaker Is the Sonos Rival That Won’t Lock You In,neutral,0.9212126135826111,0.0,2026-06-25 12:53:10
729,MSFT,"Microsoft Sued by Shareholders Over Expenses, Cloud Business, AI",negative,0.9402338266372681,-0.9402338266372681,2026-06-25 12:53:10
730,OPENAI,"OpenAI spent $34B on R&D, sales, and marketing ahead of IPO: FT",neutral,0.9427253603935242,0.0,2026-06-25 12:53:10
731,QCOM,Qualcomm CEO says AI agents will replace apps — as chip giant works on 40 new AI-powered devices,neutral,0.7480113506317139,0.0,2026-06-25 12:53:10
732,UNKNOWN,Miami Tech Investor Revives $3 Billion Real Estate Development,neutral,0.723139762878418,0.0,2026-06-25 12:53:10
733,AAPL,The Hidden iOS 27 Features Everyone is Talking About,neutral,0.9395076036453247,0.0,2026-06-25 12:53:10
734,UNKNOWN,"EXCLUSIVE: Sotheby’s to Auction 1,000 ‘Personal’ Karl Lagerfeld Sketches",neutral,0.9397295117378235,0.0,2026-06-25 12:53:10
735,UNKNOWN,A Prayer for Refreshment in God’s Presence - Your Daily Prayer - June 16,neutral,0.8494023680686951,0.0,2026-06-25 12:53:10
736,AAPL,Apple's Siri AI push drives 12GB DRAM demand for Samsung and SK Hynix,positive,0.5359998941421509,0.5359998941421509,2026-06-25 12:53:10
727,NVDA,Perplexity's CEO shares 2 founder lessons he learned from Jensen Huang and Elon Musk,neutral,0.814269483089447,0.0,2026-06-25 12:53:10
698,TSLA,"SpaceX Surpassed Broadcom, Meta Platforms, and Tesla in Market Cap on Its IPO Day. Can It Take on Amazon's Market Cap Next?",neutral,0.8138105869293213,0.0,2026-06-25 12:53:09
702,AAPL,"SpaceX Traded More Than Apple, Microsoft, Tesla, Meta And Google Stocks Combined",neutral,0.5823975801467896,0.0,2026-06-25 12:53:09
701,UNKNOWN,Democrats Demand Reparations From African American,negative,0.688433051109314,-0.688433051109314,2026-06-25 12:53:09
700,TSLA,"Tesla Cybercab full specs revealed: 3,113 lbs, 219 HP, 48 kWh",neutral,0.6081514358520508,0.0,2026-06-25 12:53:09
699,TSLA,"After US senator says Tesla benefited from government support, Elon Musk replies ‘many of these incentive",neutral,0.7656779289245605,0.0,2026-06-25 12:53:09
704,OPENAI,"OpenAI Losses Increased Nearly 8X in 2025, with Spending Hitting $34B",positive,0.9060160517692566,0.9060160517692566,2026-06-25 12:53:09
697,UNKNOWN,SpaceX Soars Another 20%—Rocketing Musk’s Net Worth To $1.3 Trillion,positive,0.946338415145874,0.946338415145874,2026-06-25 12:53:09
695,TSLA,Rivian CEO says company will release tech similar to Tesla FSD later this year,neutral,0.8853185176849365,0.0,2026-06-25 12:53:09
694,AAPL,Chase Sapphire Preferred just got even better for Apple users: Free Apple TV + 3x points on streaming and travel,positive,0.711884081363678,0.711884081363678,2026-06-25 12:53:09
693,TSLA,"Tesla Robotaxi reports zero at-fault accidents since February, according to NHTSA data",negative,0.7598347067832947,-0.7598347067832947,2026-06-25 12:53:09
703,MSFT,Show HN: Pokémon Showdown Live Battle Assistant,neutral,0.9235604405403137,0.0,2026-06-25 12:53:09
696,UNKNOWN,Toyota reveals prices for its first electric pickup,neutral,0.9017322659492493,0.0,2026-06-25 12:53:09
705,ANTHROPIC,Security leaders say lift export controls for Anthropic's Mythos-class models,positive,0.9087218642234802,0.9087218642234802,2026-06-25 12:53:09
711,UNKNOWN,Coinbase explores trading real estate like stocks amid legal hurdles,neutral,0.9150370955467224,0.0,2026-06-25 12:53:09
706,ANTHROPIC,Paying To Wait; Video Games Want Their Share Of Sports Ad Dollars,neutral,0.9004004597663879,0.0,2026-06-25 12:53:09
713,UNKNOWN,Bayern Munich News: Ayyoub Bouaddi on FC Bayern’s radar?; USMNT’s Christian Pulisic to AS Roma?; and MORE!,neutral,0.9199384450912476,0.0,2026-06-25 12:53:09
712,UNKNOWN,4-Pack: Would Face Scrub and/or Beard Wash 4 for $12,neutral,0.9420803785324097,0.0,2026-06-25 12:53:09
714,AAPL,Rockit Global wins China court case over unlicensed apple propagation,negative,0.7391008734703064,-0.7391008734703064,2026-06-25 12:53:09
710,NIO,A Stephen A. Smith Reunion With Pat McAfee May Have No Better Time Than Now,neutral,0.8912307620048523,0.0,2026-06-25 12:53:09
709,UNKNOWN,How AngelHack uses hackathons to ease AI adoption,neutral,0.9190353155136108,0.0,2026-06-25 12:53:09
708,MSFT,Multiple Xbox Studios Reportedly In Active Negotiations With Microsoft To Avoid Closure,negative,0.722460925579071,-0.722460925579071,2026-06-25 12:53:09
707,INTC,The real AI revolution,neutral,0.9154122471809387,0.0,2026-06-25 12:53:09
671,BP,【日本上陸】株式会社スホ、韓国SconAI社の音声リアルタイム連続同時通訳システム「SconChat」の国内独占提供を開始,neutral,0.8377463221549988,0.0,2026-06-25 12:53:08
681,UNKNOWN,NASA’s SpaceX CRS-34 Dragon Returns Packed with Space Station Science - NASA (.gov),neutral,0.9182636141777039,0.0,2026-06-25 12:53:08
672,GOOGL,Ineffable Intelligence strikes Google Cloud deal for Vera Rubin GPU power,negative,0.5312788486480713,-0.5312788486480713,2026-06-25 12:53:08
673,NVDA,PyRXMesh 0.2.1rc0,neutral,0.8798027634620667,0.0,2026-06-25 12:53:08
674,NVDA,"Why AI investor Aschenbrenner is shorting Nvidia, buying HIVE",neutral,0.9300293326377869,0.0,2026-06-25 12:53:08
675,NVDA,Why Micron Stock Rocketed to a Record High Today,positive,0.7868689298629761,0.7868689298629761,2026-06-25 12:53:08
676,NVDA,nemo-retriever 2026.6.16.dev123,neutral,0.9446573257446289,0.0,2026-06-25 12:53:08
677,NVDA,nemo-retriever 2026.6.16.dev573,neutral,0.9452452063560486,0.0,2026-06-25 12:53:08
678,UNKNOWN,Alienware finally gave the Area-51 the OLED screen it should have had from the start,neutral,0.7234607338905334,0.0,2026-06-25 12:53:08
679,UNKNOWN,A universal gating framework for multi-expert fusion in heterogeneous multimodal time series forecasting,neutral,0.8510915637016296,0.0,2026-06-25 12:53:08
680,TSLA,Elon Musk Now Has About $1 Trillion More Than the Next Richest Person in the World,neutral,0.9090130925178528,0.0,2026-06-25 12:53:08
692,AMZN,SpaceX 6th Biggest Most Valuable and Tesla 10th,neutral,0.7752306461334229,0.0,2026-06-25 12:53:08
682,TSLA,The single largest political donation in modern US history wasn’t a campaign check but a self-built spending machine — America PAC absorbed $239 million aimed at one candidate,neutral,0.9283379316329956,0.0,2026-06-25 12:53:08
684,ARM,"Xiaomi built a robotic arm that plugs in your EV at home, delivering on a promise Tesla made in 2014 and never kept",neutral,0.7875339984893799,0.0,2026-06-25 12:53:08
685,TSLA,Elon Musk 4.04X Richer than Second Place. Gates Never Did It.,neutral,0.9198170304298401,0.0,2026-06-25 12:53:08
686,UNKNOWN,"SpaceX stock jumps for second day, now up over 40% since debut",positive,0.9376822113990784,0.9376822113990784,2026-06-25 12:53:08
687,TSLA,"Rivian CEO says supervised point-to-point self-driving will arrive this year, and he’s comparing it directly to Tesla’s FSD",neutral,0.6158251762390137,0.0,2026-06-25 12:53:08
688,INTC,CNBC's The China Connection newsletter: Waiting for AI to lift the whole market,neutral,0.5331170558929443,0.0,2026-06-25 12:53:08
689,ARM,Xiaomi unveiled an EV feature that Tesla promised back in 2014… but it could make charging a lot easier,neutral,0.7451542019844055,0.0,2026-06-25 12:53:08
690,TSLA,Elon Musk’s Trillion-Dollar Week Turned Out to Be Something Much Darker,neutral,0.8419700264930725,0.0,2026-06-25 12:53:08
691,TSLA,"Stock Market Today: Dow Pops On Trump-Iran Deal; Elon Musk's SpaceX Rockets, Tesla Does This",neutral,0.8704472184181213,0.0,2026-06-25 12:53:08
683,TSLA,Tesla Traders Have A New Obsession: SpaceX And The 'All Things Elon' Trade,neutral,0.921363890171051,0.0,2026-06-25 12:53:08
654,AAPL,iOS 27 fixes three of the most annoying Messages bugs,negative,0.7016116380691528,-0.7016116380691528,2026-06-25 12:53:07
658,UNKNOWN,"Qwen-VLA: The AI Model That Sees, Thinks, and Acts",neutral,0.9370734095573425,0.0,2026-06-25 12:53:07
657,AAPL,"Apple is known for its openness and transparency, especially regarding its financials. So, it is not surprising that it is now handing over detailed financial disclosures to the Competition Commission of India, which could result in a $38B fine [Interesting]",negative,0.7488431334495544,-0.7488431334495544,2026-06-25 12:53:07
656,AAPL,2nd Betas of MacOS Tahoe 26.6 & iOS 26.6 Available for Testing,neutral,0.9405295848846436,0.0,2026-06-25 12:53:07
655,UNKNOWN,Leon Goretzka will focus on European clubs rather than MLS for now,neutral,0.933165967464447,0.0,2026-06-25 12:53:07
649,UNKNOWN,What Does 5G UC Mean In Your Phone's Status Bar?,neutral,0.91026371717453,0.0,2026-06-25 12:53:07
653,UNKNOWN,Taylor Swift turns heads for solo outing in NYC without fiance Travis Kelce as couple's wedding date vastly approaches,neutral,0.7675195336341858,0.0,2026-06-25 12:53:07
652,AAPL,Sign in with Apple and Hide My Email are getting a new shared email domain,neutral,0.8899294137954712,0.0,2026-06-25 12:53:07
651,UNKNOWN,A Wireless Clip-On Mic With AI Noise Cancellation for Under $50 Sounds Ridiculous. Here’s Why It Works.,neutral,0.8803264498710632,0.0,2026-06-25 12:53:07
660,GOOGL,"Corgi files for MANGOS ETF targeting AI leaders Meta, Google, Nvidia",neutral,0.9419226050376892,0.0,2026-06-25 12:53:07
659,UNKNOWN,"HCL Tech shares in focus after buying stake in Sarvam AI for Rs 1,427 crore",neutral,0.7911167740821838,0.0,2026-06-25 12:53:07
650,UNKNOWN,Browns' QB target Brendan Sorsby set to enter Supplemental Draft,neutral,0.9373540282249451,0.0,2026-06-25 12:53:07
661,NVDA,Amazon EC2 P6-B200 instances are now available in the Asia Pacific (Mumbai) Region,neutral,0.9014816880226135,0.0,2026-06-25 12:53:07
663,NVDA,Nvidia reportedly tightens grip on AI inference market despite growing competition,positive,0.8869420289993286,0.8869420289993286,2026-06-25 12:53:07
664,ANTHROPIC,Anthropic to meet with US officials over export curbs,neutral,0.7174912691116333,0.0,2026-06-25 12:53:07
665,UNKNOWN,Show HN: Locket – Robust feature-level access control for LLMs,positive,0.8015050292015076,0.8015050292015076,2026-06-25 12:53:07
666,NVDA,Intel gets a $170 billion AI reason to matter again,neutral,0.8397359848022461,0.0,2026-06-25 12:53:07
667,UNKNOWN,Sarvam’s unicorn raise; Big exits in new IPOs,positive,0.7182775139808655,0.7182775139808655,2026-06-25 12:53:07
668,NVDA,GPU infrastructure management startup Hydra Host raises $100M,positive,0.7635104656219482,0.7635104656219482,2026-06-25 12:53:07
669,NVDA,"U. S Stock Market Prediction for Tuesday: S&P 500, Nasdaq, Dow Jones set for volatile trading? Top factors, stocks to watch out",neutral,0.8005808591842651,0.0,2026-06-25 12:53:07
670,UNKNOWN,CNBC Daily Open: Relief rally rolls on as Mideast deal boosts sentiment,positive,0.9220365881919861,0.9220365881919861,2026-06-25 12:53:07
662,NVDA,"Dow Jones Futures: Trump, Iran Deal Spark Stock Market Surge; Nvidia, Micron, Sandisk SpaceX Are Big Winners",positive,0.7023983001708984,0.7023983001708984,2026-06-25 12:53:07
631,MSFT,fabric-dw 2026.6.0a1.dev174,neutral,0.9448353052139282,0.0,2026-06-25 12:53:06
635,UNKNOWN,Entire New York Knicks championship team drops by 'The Tonight Show',negative,0.5366355180740356,-0.5366355180740356,2026-06-25 12:53:06
634,ANTHROPIC,Cybersecurity Vets Protest 'Dangerous' US Government Ban On Anthropic's Most Powerful Models,negative,0.8737238049507141,-0.8737238049507141,2026-06-25 12:53:06
633,DIS,Get $100+ in Free Disney Gift Cards with Mild Effort,neutral,0.5657529830932617,0.0,2026-06-25 12:53:06
632,GOOGL,"Sundar Pichai faces boos, walkout at Stanford graduation ceremony over Google's Israel, ICE ties | TechCrunch",neutral,0.5791127681732178,0.0,2026-06-25 12:53:06
627,MSFT,"Microsoft, Google, Amazon, and others commit to fund AI power needs at White House",neutral,0.712085485458374,0.0,2026-06-25 12:53:06
630,MSFT,"AI Wars: Why Microsoft, Google and Amazon Are All Fighting Over Power",neutral,0.8323100209236145,0.0,2026-06-25 12:53:06
629,UNKNOWN,"New Book Details Blueprint for Decentralized Manufacturing, Threatens Tech and Energy Giants",neutral,0.8136458396911621,0.0,2026-06-25 12:53:06
628,MSFT,fabric-dw 2026.6.0a1.dev175,neutral,0.9456664323806763,0.0,2026-06-25 12:53:06
637,UNKNOWN,Rob Liefeld’s Summer of Youngblood Is Heating Up With Landmark #100 Headed to Second Printing,neutral,0.5079261660575867,0.0,2026-06-25 12:53:06
626,UNKNOWN,ACON OPTICS (TWSE: 6820) Strengthens AI High-Speed Interconnect Portfolio with CPO and 1.6T Connectivity Technologies at COMPUTEX 2026,positive,0.9217915534973145,0.9217915534973145,2026-06-25 12:53:06
636,AAPL,dbs-vector 1.0.0,neutral,0.9341498017311096,0.0,2026-06-25 12:53:06
639,UNKNOWN,Inside Alphonso Davies’ pregame speech for Canada,neutral,0.9109603762626648,0.0,2026-06-25 12:53:06
638,UNKNOWN,Men’s World Cup Live (June 15th) — Nobody wanted to win: Spain 0-0 Cabo Verde; Belgium 1-1 Egypt; Uruguay 1-1 Saudi Arabia; Iran 2-2 New Zealand,neutral,0.815569281578064,0.0,2026-06-25 12:53:06
645,AAPL,Apple TV releases massive Widow’s Bay-themed playlist on Apple Music,neutral,0.942097544670105,0.0,2026-06-25 12:53:06
648,GOOGL,"TCL - 75"" Class S5-Series 4K UHD LED Smart Google TV (2024) $325 + Free Shipping (0 replies)",neutral,0.7955859899520874,0.0,2026-06-25 12:53:06
640,UNKNOWN,The Washington Post on the EU’s DMA Folly,neutral,0.9163461923599243,0.0,2026-06-25 12:53:06
646,UNKNOWN,Sennheiser - AMBEO Soundbar Plus 7.1.4 Channel Dolby Atmos Soundbar + Advanced Streaming Connectivity $327.99 (2 replies),neutral,0.7453063726425171,0.0,2026-06-25 12:53:06
647,UNKNOWN,Sennheiser - AMBEO Soundbar Plus 7.1.4 Channel Dolby Atmos Soundbar + Advanced Streaming Connectivity $327.99 Open Box YMMV at Best Buy,neutral,0.8212734460830688,0.0,2026-06-25 12:53:06
644,MSFT,Show HN: Aspectarian – a Jyotiṣa transit reader for macOS using Claude,neutral,0.890508770942688,0.0,2026-06-25 12:53:06
643,ARM,Fieldays 2026: Indian agribusinesses look to benefit from New Zealand innovations,positive,0.9239113926887512,0.9239113926887512,2026-06-25 12:53:06
642,AAPL,"Singapore's ""Stop at Two"" Reversal",neutral,0.8568578958511353,0.0,2026-06-25 12:53:06
641,UNKNOWN,5 Devices Homeowners Should Never Cheap Out On,neutral,0.7808927297592163,0.0,2026-06-25 12:53:06
618,BP,Black AI、進化する企業AI「WorkPeer」を発表 ― レガシーシステムも改修なしで連携。日本企業のオフィスワークを再現したベンチマークで総合1位。,neutral,0.7852851152420044,0.0,2026-06-25 12:53:05
612,MSFT,Could SpaceX Be More Valuable Than Amazon and Microsoft? Here's What Price Its Stock Would Need to Hit for That to Happen,neutral,0.9354891777038574,0.0,2026-06-25 12:53:05
613,MSFT,The Microsoft Surface Laptop 8 and Surface Pro 12 now come with Snapdragon X2 chips,neutral,0.9217625856399536,0.0,2026-06-25 12:53:05
614,UNKNOWN,aspose-diagram-python 26.6,neutral,0.933923602104187,0.0,2026-06-25 12:53:05
615,MSFT,Microsoft Teams introduces office attendance tracking via Wi-Fi,neutral,0.9197930097579956,0.0,2026-06-25 12:53:05
616,MSFT,【新発表】経営データをAI Agentで統合可視化「Coo Kai Agent for Microsoft 365 Copilot」,neutral,0.8192323446273804,0.0,2026-06-25 12:53:05
617,MSFT,"Microsoft sued by shareholders over expenses, cloud business, AI",negative,0.9402338266372681,-0.9402338266372681,2026-06-25 12:53:05
611,ANTHROPIC,Inside the fight over Claude Mythos 5,neutral,0.8645023703575134,0.0,2026-06-25 12:53:05
619,GOOGL,You can now fly around the world in Google Earth from the comfort of your browser,neutral,0.8994776606559753,0.0,2026-06-25 12:53:05
620,MSFT,Microsoft CEO warns businesses against becoming dependent on a single AI model,neutral,0.7698484063148499,0.0,2026-06-25 12:53:05
621,UNKNOWN,SpaceX IPO sends market cap past $2 trillion in historic first day of trading,positive,0.8042384386062622,0.8042384386062622,2026-06-25 12:53:05
622,BP,SAMURAI、「IT・情シスDXPO札幌’26」に出展 ―業務自動化からAIエージェント開発まで、即戦力を育てるDX研修を提案,neutral,0.492569237947464,0.0,2026-06-25 12:53:05
623,MSFT,Microsoft Edge Multiple Vulnerabilities,negative,0.6585929989814758,-0.6585929989814758,2026-06-25 12:53:05
624,MSFT,Show HN: Bing Maps Leads Extractor,neutral,0.9336230754852295,0.0,2026-06-25 12:53:05
625,MSFT,Microsoft turns to Amazon for help with GitHub's AI-driven capacity issues,positive,0.7261266112327576,0.7261266112327576,2026-06-25 12:53:05
610,MSFT,Excel's Copilot finally tackles the nightmare of sorting through your open-ended survey data,neutral,0.8812777400016785,0.0,2026-06-25 12:53:05
